dataId,region,genre,contentType,title,length,releaseYear,votes,rating,description
57609,India,Drama,movie,Ek Ruka Hua Faisla,127.0,-1,1901,8.3,One dissenting juror in a murder trial tries to influence the verdict with his personal prejudices and biases
57671,United States,Drama,tvSeries,Slattery's People,60.0,1964,107,8.5,"Jim Slattery enters the state legislature, hopeful that he can make a difference. He finds dealing with endless rules and the majority opposition party frustrates any meaningful change but he stubbornly perseveres."
57684,United States,Action,tvSeries,Mario Warfare,-1.0,2012,107,8.6,"Add a Plot
"
57764,United States,Drama,tvSeries,For the Love of Jason,-1.0,2020,106,8.0,Follows the modern experience of being single in your 30s from a male's perspective.
56955,United States,Drama,movie,The Homecoming: A Christmas Story,100.0,-1,1950,8.3,"On Christmas Eve 1933, the Waltons prepare for the holiday, but they are becoming increasingly worried because John Walton, who was forced to take work in another part of the state, has not yet returned home."
57227,Japan,Action,tvSeries,Dimensional Warrior Spielvan,30.0,1986,109,8.1,"Add a Plot
"
57287,United States,Drama,tvSeries,La mujer de mi vida,-1.0,1998,108,8.4,"Barbarita is a sweet and modest young woman who works as a seamstress at a renowned fashion boutique in Miami. When she is asked to do a fitting for the well-known society widow Ricarda ...                 »
"
57296,United States,Drama,tvSeries,Diary of a Single Mom,85.0,2009,108,8.0,"In the center of a storm is Ocean (Monica Calhoun), a 27-year-old highly-motivated mother who manages a neighborhood apartment building and all of the problems that come along with it."
57331,United States,Drama,tvSeries,Between Women,-1.0,2011,108,8.9,A web series about the lives of 6 lesbians.
57342,India,Drama,tvSeries,Boyei Gelo,-1.0,2013,108,8.3,"Set in the modern day Kolkata, tells the story of two neighboring middle class families of a quintessential Bengali 'para' who are engaged in a constant mindless bickering as a part of a traditional rivalry."
56458,India,Drama,tvSeries,Mom and Co,-1.0,2019,112,8.1,"Add a Plot
"
56474,Canada,Drama,tvSeries,Sous le signe du lion,60.0,1997,112,8.8,"-Jérémie Martin was born under the sign of the lion: he is domineering, tyrannical and arrogant, hiding a fundamental fear, that of loneliness. A millionaire, he rules the family empire as ...                 »
"
56557,India,Drama,movie,Saaransh,137.0,1984,1969,8.1,"An old couple lend a room on rent after recent death of the bread earner of the family, their only son. A budding actress starts living with them, who is in love with a local politician's only son. The movie shows what later ensues."
56571,India,Action,movie,Kshana Kshanam,158.0,1991,1967,8.1,A high-profile bank robbery in the city wreaks havoc in the life of an unsuspecting regular young woman when she's caught in the line of fire between the villains and the police.
56705,India,Drama,movie,Rudra Veena,170.0,1988,1952,8.6,A classical singer believes in changing society through his music and will power.
56729,India,Horror,tvSeries,Ratris Khel Chale,22.0,2016,111,8.1,"Naik family consists of Anna his wife 3 sons and a widowed daughter his sons Dattaram,Abhiram and daughter Chhaya stay with him in the village his elder son Mahadav his settled with his ...                 »
"
56738,United States,Drama,tvSeries,The Bronx Zoo,60.0,1987,111,8.0,"Elderly white principal of a Bronx high school that's in a rough black and Latino neighborhood tries to keep everyone's spirits up, despite having to deal with unmotivated teachers and disinterested students."
56746,United Kingdom,Drama,tvSeries,Glasgow Kiss,50.0,2000,111,8.5,"Sports reporter (and widower/single-dad) Stuart Morrison's paper is in financial trouble, and hotshot businesswoman Cara Rossi's been assigned to make it profitable. Cara, eager to escape ...                 »
"
56874,United States,Drama,tvSeries,Armstrong Circle Theatre,60.0,1950,110,8.0,"Documentary dramas, plays that were based on true stories, were the forte of Armstrong Circle Theater. Many movie actors and actresses got their start here."
56883,United Kingdom,Drama,tvSeries,Shoulder to Shoulder,75.0,1974,110,9.0,This series dramatizes the lives of the Pankhurst women and their role in the Suffragette Movement.
55933,Japan,Drama,tvSeries,AIBOU: Tokyo Detective Duo,110.0,2000,114,8.1,"Detective Ukyo Sugishita and his partner solve cases by just the two of them as ""Special Task Unit"" of MPD where demoted people belong."
55937,United States,Drama,tvSeries,A Luv Tale: The Series,-1.0,2021,114,8.0,"Set in culturally rich and historic Harlem, A Luv Tale is an edgy romantic comedy digital series that examines friendship among four beautiful lesbians of color (Taylor, Candice, Aklia, and...                 »
"
55939,United Kingdom,Drama,tvSeries,Fox,60.0,1980,114,8.5,"The thirteen-part series recounted the lives of the titular Fox family, who lived in Clapham in South London and had gangland connections. It was notable in that it was an early work that featured the criminal as the protagonist. wiki"
55949,United States,Drama,tvSeries,"High School Stories: Scandals, Pranks, and Controversies",30.0,2003,114,8.7,"An overlooked nerd while in high school, Devin O'Connor climbs the ladder of popularity after performing some wild halftime dances. He goes on to win the class clown award and ventures into the world of acting and stand-up comedy."
56058,India,Action,movie,Shatagni - The Movie,-1.0,2021,2005,8.0,The story of the film was based on the real incidents that are happening on social media in recent times. Story revolves around the victims of a gang who morphs pictures of young girls on social media and earns money out of it.
56073,India,Drama,movie,Paradesi,126.0,2013,2003,8.0,Before independence during the 1940's depicts the lives of poor carefree villagers who are lured to work in Tea plantation farms and how they are forced to live rest of their lives as slaves with no traces of hope and freedom.
56088,India,Drama,movie,Meelo Okadu,146.0,2022,2001,8.5,"Sujata works as a prostitute to take care of her son Niwas. After her sudden death, photographer Surya Narayana adopts him. Learning photography, he fights injustices done to his mother."
55574,United States,Drama,tvSeries,Red Rooms,-1.0,2023,115,8.0,"In darkest corners of the darknet, there are places where victims are held captive, psychologically tortured, live-streamed, then given a chance to escape if they confess their worst sins, preserving them online for eternity in Red Rooms."
55674,India,Drama,movie,Sirimalle Puvva,135.0,2023,2027,8.6,"Add a Plot
"
55675,India,Action,movie,Gully Gang,100.0,2022,2027,8.8,"Always been unlucky with love, Sreenu strives to find true love. While pursuing higher education, a beautiful girl named Kumari joins the college. Will he fall for her?"
55704,India,Action,movie,Bomma Blockbuster,123.0,2022,2024,8.2,"Pothuraju is a fisherman, film freak & ardent fan of Director Puri Jagannath. His life ambition is to conjure up the dramatic moments in his life & persuade his idol Puri Jagannath to make ...                 »
"
55732,India,Drama,movie,Nuvve Naa Pranam,167.0,2022,2020,8.9,A young couple must face numerous challenges to ensure their love wins the day.
55802,India,Action,movie,Dhamki,-1.0,2021,2008,8.0,"Add a Plot
"
55842,United Kingdom,Drama,tvSeries,The Strauss Family,60.0,1972,115,8.0,A seven-part mini-series produced in England about Vienna's Strauss family in the 19th-century. Members of the London Symphony Orchestra provided the music.
55855,United States,Drama,tvSeries,So Sharp,-1.0,2017,115,8.5,Follows the University of Louisville Ladybirds collegiate dance team through performances and competitions
54894,India,Drama,movie,Prahaar: The Final Attack,151.0,1991,2064,8.0,"Prahaar is the story of Major Chauhan, a tough and stern soldier, trained to destroy the enemy. He can see the enemy on our borders but is unaware of the invisible enemy within ourselves. ...                 »
"
54962,United States,Drama,tvSeries,Matinee Theatre,60.0,1955,119,8.0,"A daily anthology show, featuring original material, as well as adaptations of literary classics."
54989,United States,Drama,tvSeries,Shannon's Deal,60.0,1990,119,8.6,"Once a successful corporate lawyer at a prestigious Philadelphia law firm, Jack Shannon lost his marriage and his job, due in part to a compulsive gambling habit. While Shannon maintains a ...                 »
"
55062,United States,Drama,tvSeries,The Eleventh Hour,60.0,1962,118,8.0,"There were only two seasons of this show. Both featured Jack Ging as Dr. Paul Graham, a passionate and caring young psychologist, working under the ægis of elder psychiatrists - first ...                 »
"
55066,Canada,Drama,tvSeries,La petite patrie,30.0,1974,118,8.1,"-La famille Germain habite le quartier Villeray à Montréal (au Canada), dans les années 1940's. Le père, Edmond, est restaurateur. Autour de lui se retrouvent son épouse Gertrude et leurs ...                 »
"
55133,India,Action,movie,Konda,121.0,2022,2063,8.4,A biopic based on the life of Konda Murali and Konda Surekha from Warangal.
55180,India,Drama,movie,Poster,143.0,2021,2058,8.0,"Poster is a Telugu Love Drama and Family Entertainment. Story drive's like ""Without problems no human being is on earth it can be love, study, career or anything else. Suicide is not the ...                 »
"
55208,United States,Action,movie,John Wick: Chapter 4,169.0,2023,2054,9.3,"John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes."
55272,India,Drama,movie,Saudi Vellakka,137.0,2022,2046,8.0,"Abhilash Sasidharan receives a summons warrant by the court for a long pending case. Desperate to find out the truth, he finds the real issue where a small conflict snowballed into a bigger one that changes the lives of everyone involved."
55339,India,Drama,movie,Rallalo Neeru,105.0,2020,2040,8.4,"Neela cannot explain her past actions easily, but her blackmailer has his own demands. Her marriage gets into trouble, but there are bigger questions about love and identity."
55374,United States,Action,tvSeries,Wild West Chronicles,22.0,2020,117,8.1,"Once a feared lawman, the legendary Bat Masterson trades his sheriff's badge for a pen and becomes a newspaper reporter. He now travels the frontier to chronicle the amazing true stories of the Wild West and bring them to life once more."
55376,Canada,Drama,tvSeries,Chouchou,480.0,2022,117,8.2,"A 37-year-old teacher falls for the charms of a student 20 years younger, causing a family crisis and her brutal fall to prison."
55380,United States,Action,tvSeries,Rescue 8,30.0,1958,117,8.3,The missions of a rescue squad of the Los Angeles County Fire Department.
55388,Japan,Action,tvSeries,Kamen Rider Geats,25.0,2022,117,8.8,"The ""Desire Grand Prix"" is a game to protect the peace of the city from the threat of the mysterious enemy ""Jamato"", whose origin and purpose are unknown. Each participant transforms into a...                 »
"
54451,Japan,Action,tvSeries,Hikonin Sentai Akibaranger,-1.0,2012,122,8.2,"In a world where delusions become reality, three strange heroes must battle the evil Malshina, protect the world of Super Sentai, keep the show from being cancelled, and most importantly, become an official Sentai team."
54474,United States,Action,tvSeries,WKUK Try to Play a Role Playing Game - The Buckerson & Meyers Saga,-1.0,2020,122,9.7,"An epic quest, as a sophomoric group of adventurers murder their way to the top of the mythical world's comedy scene. A role playing game conducted by the Whitest Kids U Know."
54544,United States,Drama,tvSeries,The Life of Jesus Christ,-1.0,2011,121,8.8,"Jesus Christ goes from being born in a manger to being King of the Jews. Walk where he walked, see what He did, and be where He died. What made him more than just a man in some peoples eyes but an impostor in others'?"
54560,United States,Drama,tvSeries,Robert Montgomery Presents,60.0,1950,121,8.2,"Actor, Producer, and Director Robert Montgomery introduced each telecast, sometimes interviewing one of the stars, and sometimes appearing in the play."
54573,India,Drama,tvSeries,Metti Oli,22.0,2002,121,8.9,"The entire plot of Metti Oli is about the daily happenings of Chidambaram's five daughters. The father is very patient and always remains calm in whatever circumstances, be it happy or sad....                 »
"
54662,United States,Drama,tvSeries,Testimony of Two Men,360.0,1977,120,8.2,"Ambitious, post-Civil War costume drama spaning 36 years which intertwines several stories of lust, power, greed and murder in dealing with two former army field doctors and their passion for their work and women in their lives."
54743,India,Action,movie,Subramaniapuram,145.0,2008,2084,8.1,"Azhagar and his friend Paraman kill the person who humiliated Kanugu's brother and surrenders themselves to the police. However, they soon learn that Kanugu has betrayed them."
54759,India,Action,movie,Ramana,140.0,2002,2082,8.2,"Ramana ,a college professor attempts to end corruption by creating a group called ACF."
54774,India,Drama,movie,Maro Prapancham,109.0,2023,2080,8.5,"There are many mysteries in this whole universe that are beyond the comprehension and beyond the imagination of the human brain. One of them is Parallel universe concept"". The story is ...                 »
"
54779,India,Drama,movie,Mr. Kalyan,-1.0,2023,2079,8.7,"Add a Plot
"
53931,India,Drama,movie,Natarang,127.0,2010,2131,8.5,A poor working man loses his job and decides to start a theater troupe.
53940,United States,Drama,movie,An Early Frost,95.0,-1,2130,8.0,A young lawyer hasn't told his parents about his homosexuality. Now he must tell them--at a time when the diagnosis was still a death sentence--that he has AIDS.
53971,India,Drama,movie,Do Bigha Zamin,131.0,1953,2127,8.3,"In the hope of earning enough money to pay off his debts and save his land, a poor farmer becomes a rickshaw puller in Calcutta and faces many difficulties."
54036,Japan,Drama,tvSeries,101st Marriage Proposal,-1.0,1991,124,8.2,"A young man has problems finding his true love. His brother tries to help him but is unsuccessful. It seems like this young man would be on the brink of major depression, until he meets a ...                 »
"
54082,United States,Action,tvSeries,American Ninja Warrior: Ninja vs Ninja,60.0,2016,124,8.0,"Competitors from ""American Ninja Warrior"" compete in a three person team obstacle race."
53523,India,Drama,movie,Thamasoma Jyothirgamaya,93.0,2021,2158,8.3,"Inspired by the true incidents, Kumar drops out of school after his fathers suicide and starts working for Chandraiah Setu, a loan shark, to support his family and repay his fathers loan. ...                 »
"
53770,India,Drama,movie,Dahnam,137.0,2022,2157,9.1,"A real Social Drama with most unexpected twists, Story Based on true events took place during 1980s in North Coastal AP."
53051,India,Horror,movie,Bairan Palli,91.0,2022,2193,8.8,Telugu film directed by Venkat Kacharla.
53195,Japan,Drama,tvSeries,Hitotsu yane no shita,54.0,1993,128,8.2,"A car accident killed a couple, orphaning their six children. At that time, the eldest child, Tatsuya, was only 18 and had to attend marathon training. Lacking the confidence to take good ...                 »
"
53266,India,Drama,tvSeries,Dil Dosti Dance,-1.0,2011,127,8.1,"A dance-based show that traces the journey of a college students and their passion for dance, as they wade through emotions around love and friendship."
53278,United States,Drama,tvSeries,Westinghouse Desilu Playhouse,60.0,1958,127,8.4,"An anthology series hosted by Betty Furness in the first season, and Desi Arnaz in the second. Stories came from several genres, often based on fact. A two part episode was spun off as the popular show The Untouchables (1959)."
53290,United States,Drama,tvSeries,The Great Adventure,60.0,1963,127,8.8,"A filmed series of one-hour dramatizations of the lives of famous historical people, as well as important historical events."
53315,India,Drama,movie,A: Film by Upendra,150.0,1998,2189,8.8,An unusual love story between a film director and an actress narrated through multiple flashbacks within flashbacks and reverse screenplay. The film deals with the dark truths of cinema like the casting couch.
52552,India,Drama,movie,Dollu,106.0,2022,2235,8.0,"It captures the struggle of Bhadra, a Dollu drummer and dancer who is trying to regroup his Dollu team to keep the age-old traditions alive. What will happen when urbanization affects this small village and its indigenous artform."
52813,India,Drama,tvSeries,Gaaner Opare,30.0,2010,130,8.6,Two different Rabindra Sangeet singers finally fell in love.
51900,Canada,Action,tvSeries,Resist666,24.0,2012,135,8.2,One demon is attempting to save the remaining pockets of humanity from complete extinction.
51934,Canada,Drama,tvSeries,Marguerite Volant,-1.0,1996,134,8.1,"Nous sommes en 1763. Au terme d'une longue lutte, le roi Louis XV abandonne la Nouvelle-France aux mains des Britanniques par le biais du Traité de Paris. Marguerite Volant, vingt ans, ...                 »
"
51955,United States,Drama,tvSeries,Murder One: Diary of a Serial Killer,360.0,1997,134,8.2,Wyler and associates take on the case of an admitted serial killer.
52100,India,Drama,movie,Sankarabharanam,143.0,1980,2271,8.9,"The story of a rare and exceptional bond between the master of classical music Sankara Sastry and his admirer Tulasi, a woman from a family of prostitutes."
52120,India,Drama,movie,Punjab 1984,159.0,2014,2268,8.3,"During a time of political turmoil, a mother goes on a journey in search of her missing son, who has been misjudged and labeled a terrorist."
52183,United Kingdom,Drama,tvSeries,Days of Hope,395.0,1975,134,8.0,A series of four films from the Great War to the General Strike.
52250,United States,Drama,tvSeries,Canary Currency,15.0,2020,133,9.3,After commiting a series of crimes with his brother Kram (Kcane Markco) Black_NRC (himself) finds himself between right and wrong. When he comes face to face with the law (James Wright) he has to make the decision of a lifetime
52297,United States,Drama,tvSeries,En otra piel,-1.0,2014,132,8.0,"The plot begins with the story of two different woman: international piano player Monica Serrano and Adriana, a girl who works in a bar to pay her university tuition. Monica is just passing...                 »
"
51531,India,Drama,movie,Kaadhal Konden,150.0,2003,2326,8.0,"Exploring into the mind of a youth who is mentally and physically abused in his childhood, the film shows how he slowly turns into a psychopath who kills anyone who comes in the way of the girl for whom he has an obsessive love!"
51730,United States,Drama,movie,Model Minority,94.0,2012,2294,8.5,A 16-year-old half-Japanese teen's life spirals out of control after her parents divorce.
51825,United States,Action,tvSeries,The Adventures of Superseven,14.0,2011,135,8.0,"Super7even is an international man of mystery and the top agent for T.H.E.M! (A secret organization, sworn to battle the world wide forces of evil!). Superseven's code name is DANGER! His ...                 »
"
51829,Japan,Action,tvSeries,Avataro Sentai Donbrothers,25.0,2022,135,8.0,"Heroes unlike those you've ever seen before. These five are based on the Tale of Momotaro, as a dog, pheasant, monkey, and oni join together to fight against other demons. Using the ...                 »
"
51839,United Kingdom,Drama,tvSeries,Paradise Postponed,569.0,1986,135,8.0,"A clergyman, famous for his support of left-wing causes, dies, and surprises his family by leaving a great deal of money to a Conservative Member of Parliament. Why?"
51039,United States,Action,tvSeries,My Virtual Escape,40.0,2017,139,8.3,"A troubled teen named Isaac struggles to find meaning in his life until he comes across a cutting-edge Virtual Reality Helmet called: ""E.V.E""."
51046,India,Drama,tvSeries,Dil Dosti Duniyadaari,30.0,2015,139,9.3,"Fate brings together six people to Mumbai where they share a flat and become fast friends. They share in each others' joys and sorrows, and become each others' family away from home."
51095,India,Action,movie,Anjathe,185.0,2008,2357,8.1,Sathya and Kiruba are friends. Sathya is reckless and gets into drinking and violent fights whereas Kiruba studies hard to become a Sub-Inspector. Tables are turned when Sathya becomes a Sub-Inspector.
51142,India,Drama,movie,Mee Shivajiraje Bhosale Boltoy,149.0,2009,2349,8.0,"Dinkar Maruti Bhosle, a common Marathi man with an identity crisis ends up being the Crusader against threats to his existance & identity as a 'Marathi Maanus'. In his battle against all odds & evils, he is assisted by Shivaji Maharaj."
51149,India,Action,movie,Vasantha Vaasal,132.0,1996,2348,8.5,"Vijay and Divya have different ambitions in life. While he aspires to become an actor, she hates acting career and wants to excel in academics. He also discovers that her uncle is forcing her to act."
50495,United States,Drama,tvSeries,Gangland Undercover Dangerous Game,-1.0,2015,143,8.2,"Add a Plot
"
50526,United States,Action,tvSeries,The Silent Service,30.0,1957,142,8.5,"Documentary dramatic anthology about the U.S. Navy's submarine fleet. All stories were based on fact and the realism was heightened by actual use of combat footage from the files of the ...                 »
"
50806,India,Drama,movie,Dada,133.0,2023,2365,8.3,"A couple in love, accidentally become teenage parents. Unpleasant situations make them fall apart. Manikandan, left alone with his son, struggles as a single teenage father. Fate owns him, bringing Sindhu back into his life."
50847,India,Action,tvSeries,Karma,45.0,2004,141,8.0,"Karma is a true super hero who originates from Hindu mythology, created to withstand the onslaught of the demonic forces of Markesh."
50032,Japan,Action,tvSeries,Shadow Warriors,54.0,1980,146,8.7,"A band of ninjas has been forced to stand back and covertly go into business in order to stay out of the spotlight. Being out of favour with the shogun does that to you. With the said ...                 »
"
49607,Japan,Drama,tvSeries,Shinsengumi!,45.0,2004,148,8.0,"Japan, July 1853. Scores of people lined the beaches at Uraga Harbor near the Shogunate Capitol of Edo. They came to get a glimpse of the American Fleet of Commodore Perry's infamous Black ...                 »
"
49784,India,Drama,movie,Fandry,101.0,2013,2461,8.3,"It is about a teenager from a Dalit (Oppressed caste) family, who lives at the village fringe, and falls in love with an upper caste girl."
49089,Canada,Drama,tvSeries,Je voudrais qu'on m'efface,157.0,2021,152,8.5,"The action is located in a building in a popular neighborhood of Montreal (Canada). Three teenagers, Melissa, Eddy and Karine, live in the same building, but are not friends. From an early ...                 »
"
49103,United Kingdom,Drama,tvSeries,A Picture of Katherine Mansfield,50.0,1973,152,8.9,"The life of Katherine Mansfield (Vanessa Redgrave), a prominent writer of the early twentieth century, interwoven with adaptations of some of her best-known short stories."
49112,United States,Drama,tvSeries,The Ginger Tree,240.0,1989,152,8.1,"In 1903, a young Scotswoman goes to join her diplomat fiancé in Manchuria. She marries him, and finds herself in a war zone. Disenchanted with her husband, she falls in love with a married ...                 »
"
49197,United States,Action,tvSeries,College GameDay,-1.0,1986,151,8.0,"College football is talked about, each week from the most important game of the week."
49325,India,Action,movie,1971,136.0,2007,2501,8.2,"Based on true facts, the film revolves around 6 brave soldiers who escape from the clutches of the Pakistan Army and risk death with honour and courage with sacrifice towards their journey home."
48432,India,Action,movie,Sher Shivraj,143.0,2022,2589,8.3,One of the greatest and bravest incident from the life of The Great Maratha King Chhatrapati Shivaji Maharaj where he defeated Afzalkhan with his brilliant tactics and courage.
48457,India,Drama,movie,Jayanti,144.0,2021,2584,8.3,"Santya is an aggressive young chap, who is a matter of worry and fear for his family and society. He is good for nothing. However, a murder in the neighborhood poses a serious challenge of identity before him."
48581,United Kingdom,Drama,tvSeries,Rhodes,-1.0,1996,156,8.0,The story of the British 19th-century businessman who became the wealthiest man in the Western world and founded the nation Rhodesia.
48582,United Kingdom,Drama,tvSeries,An Age of Kings,60.0,1960,156,8.4,A linking together of Shakespeare's history plays chronicling the rise and fall of monarchs over the eighty-six years between Richard II and Richard III.
48632,United Kingdom,Drama,tvSeries,Strange Report,60.0,1969,155,8.4,"Retired Scotland Yard commissioner Adam Strange investigates bizarre mysteries in ""Swinging Sixties"" London."
48655,United States,Drama,tvSeries,The Man and the City,60.0,1971,155,8.6,Thomas Acala is the longtime mayor of a rapidly growing city in Southwest United States. He handles the constant challenges with the help of his chief aide Andy Hays and secretary Marian Crane.
48692,United States,Action,tvSeries,CoryxKenshin,-1.0,2009,154,9.1,CoryxKenshin plays video games for the enjoyment of everyone.
48769,United States,Drama,tvSeries,I Led 3 Lives,30.0,1953,153,8.1,"Herbert Philbrick was a young professional and pacifist in 1939 Boston. He joined an anti-war group and quickly found himself caught up in the secret world of underground communist activity...                 »
"
48790,United States,Drama,tvSeries,The Last Convertible,360.0,1979,153,8.3,"A World War II coming-of-age drama about five men who meet in the fall of 1940 at Harvard. The war affects all of them, each in different ways. A green 1939 Packard convertible is at the ...                 »
"
47983,Japan,Drama,movie,Twenty-Four Eyes,156.0,1954,2632,8.0,"Schoolteacher Hisako Oishi forms an emotional bond with her pupils and teaches them various virtues, while at the same time worrying about their future."
48013,India,Drama,movie,Gitanjali,150.0,1989,2628,8.3,"On a fog swept chilly hill station, a terminally ill young man (Prakash) meets a boisterous girl (gitanjali). Love blossoms, but there's a shadow behind the light she radiates."
48184,United Kingdom,Drama,tvSeries,Burn It,30.0,2003,158,8.6,"Carl, Jon and Andy have been mates forever. They are Generation X # hardened party animals but their party train is grinding to a halt."
48187,India,Drama,tvSeries,Surya,34.0,2021,158,8.2,"The show follows the story of Surya, a middle-class youngster struggling to find a decent job but to his misfortune, he never achieves any success at the task."
47406,United Kingdom,Drama,tvSeries,Eureka Street,240.0,1999,163,8.2,"The story of a group of people from Northern Ireland, trying to make their way in life in the face of sectarian and political polarization. Chucky is an overweight 30-year-old who has yet ...                 »
"
47425,Japan,Drama,tvSeries,Raifu,36.0,2007,163,8.1,"Ayumu passes an entrance exam of a high school with help of Yuko, her best friend, but Yuko fails and blames Ayumu for her failure. Broken heart from the broken friendship, Ayumu shuts her ...                 »
"
47525,India,Action,movie,Sarsenapati Hambirrao,158.0,2022,2680,9.0,"Based on the Maratha warrior Hansaji Mohite who was later given the title of Sarnobat Hambirrao, the film portrays his life as the Commander in Chief of Chatrapati Shivaji Maharaj's army."
47775,United Kingdom,Drama,tvSeries,The Glittering Prizes,471.0,1976,161,8.4,"Twenty years in the lives of some Cambridge undergraduates, who all find that the real world of a changing Britain is a hard place."
47784,United Kingdom,Drama,tvSeries,P.O.W.,48.0,2003,161,8.1,"Flight Sergeant James Caddon is captured when his plane is shot down on a bombing raid. He is taken to the P.O.W. camp Stalag 39, where he discovers a daring escape is already being planned."
47820,United Kingdom,Drama,tvSeries,Tom Brown's Schooldays,225.0,1971,160,8.1,"Tom Brown, as a new boy at Rugby Public School, has to contend with the school's harsh discipline and accepted bullying from the older boys. Adaptation of Thomas Hughes' novel."
47823,United Kingdom,Drama,tvSeries,The Human Jungle,60.0,1963,160,8.0,This is a British television series in which Dr. Roger Corder (Herbert Lom) is a psychiatrist who is able to treat and cure any patients' mental disorders through Freudian and contemporary approaches.
47838,United States,Drama,tvSeries,Spyder Games,30.0,2001,160,8.0,"Add a Plot
"
47842,United Kingdom,Drama,tvSeries,Holding On,55.0,1997,160,8.5,"A complex, moving story of life in the big bad city, in this case London. The tragic, senseless, futile murder of a beautiful young woman, just embarking on her journey through life, acts ...                 »
"
46912,India,Drama,movie,Shubh Nikah,-1.0,2023,2767,10.0,"Families of two different cultures join hands and come together for love, humanity, and peace with a strong message of national integrity"
46935,United States,Drama,tvSeries,Front Seat Chronicles,5.0,2012,167,8.6,"Add a Plot
"
46955,India,Drama,tvSeries,Karmaphal Daata Shani,-1.0,2016,166,8.6,"The story of the series is based on the life of God Shani, who is known for his wrath. The serial also shows Vishnu and Shiva as Shani's mentors. It also shows Shani's tough childhood, ...                 »
"
47012,India,Drama,movie,"Sarkari. Hi. Pra. Shale Kasaragodu, Koduge: Ramanna Rai",147.0,2018,2739,8.7,The happy and mischief-filled lives of the children of a Kannada medium school in Kerala are brought to a halt when the government decided to close the school.
47088,India,Drama,movie,Bharatham,147.0,1991,2722,8.4,"The tale of two classical musician brothers: while the elder squanders his life and talent away, the younger one fulfills their joint responsibilities towards their family."
47226,United Kingdom,Drama,tvSeries,The Inside Man,-1.0,2019,165,8.1,"Meet Mark, a man with secrets. This lonely hacker must blag his way into Khromacom's security team and destroy the company. His new colleagues present a heartbreaking dilemma: satisfy his sinister controller or betray his loveable friends?"
47236,United Kingdom,Drama,tvSeries,BBC Sunday-Night Theatre,-1.0,1950,165,8.2,Series of television plays performed live.
47283,United States,Action,tvSeries,Nitro Circus Series,-1.0,2006,165,8.2,"Add a Plot
"
47289,United States,Drama,tvSeries,AboveGround,19.0,2014,165,8.3,"AboveGround is a dramatic anthology series that revolves around Hot Music Producer, Bill T. (Darren Anthony Thomas) and his ultimate quest to find the best Independent Musical Artist that ...                 »
"
47309,United States,Drama,tvSeries,Medic,30.0,1954,164,8.2,"Highlights the personal and professional lives of a group of doctors and surgeons headed by Dr. Konrad Styner. One of the first medical shows on TV that paid strict attention to detail, and...                 »
"
47319,India,Drama,tvSeries,Kotha Poradu,22.0,2020,164,8.1,"This story revolves around Raju, a care-free village guy who is new to the city. While his struggle seems to be never-ending, fate has a different plan in store for him. Watch Kothaporadu and know more about his journey."
47384,United Kingdom,Drama,tvSeries,The Roads to Freedom,559.0,1970,163,8.4,Dramatisation of Jean-Paul Sartre's trilogy.
47394,India,Drama,tvSeries,Yeh Kahan Aa Gaye Hum,20.0,2015,163,8.2,"The show revolves around the unusual love stories of two contrasting opposite persons. Things do not remain the same when Rahul, a Rock-star and the scion of the biggest musical empire runs...                 »
"
46474,Japan,Drama,tvSeries,Kita no kuni kara,45.0,1981,170,8.2,"""From the North"" with warmth loving strokes, describing the love of family, love of humanity. Because his wife was having an affair and divorce, Kuroita Goro, with a son and daughter from ...                 »
"
46564,India,Drama,movie,Aranyer Din Ratri,115.0,1970,2778,8.1,"A group of Calcutta city slickers, including the well-off Asim (Soumitra Chatterjee), the meek Sanjoy (Subhendu Chatterjee) and the brutish Hari (Samit Bhanja), head out for a weekend in the wilderness."
46611,India,Action,movie,Sethu,130.0,1999,2768,8.1,A violent youngster and a shy Brahmin girl fall in love but tragedy intervenes when the youngster is brain-damaged following a fight.
46648,India,Drama,movie,Thithi,123.0,2015,2761,8.1,"In a South Indian village, a centenarian's funeral brings together his free-spirited son, inheritance-hungry grandson and girl-crazy great-grandson."
45920,Canada,Drama,tvSeries,Ruby and the Well,44.0,2022,174,8.0,"When her father inherits an overgrown orchard, Ruby O'Reilly discovers a magic well. She's been designated its new ""keeper,"" and now it's up to her and her friends Mina and Sam to turn unfulfilled wishes into reality."
46103,India,Action,movie,The Wolf and the Goat,141.0,2013,2818,8.1,"A kid saves a dangerous dying fugitive and triggers off a chase between the hunter and the hunted and soon, the definitions blur."
46209,India,Drama,movie,Belaseshe,141.0,2015,2797,8.5,"A story of relationships that explores the intricacies of the married life, of life-long companionship, of promises and expectations and love."
46321,United States,Drama,tvSeries,Mister Sterling,60.0,2003,172,8.0,"The scandal-free son of a former Governor of California is appointed to be Senator, whereupon it's discovered he's an independent. Modern day Mr. Smith Goes to Washington"
45416,Canada,Drama,tvSeries,Grande ourse,600.0,2003,179,8.5,"Journaliste vedette de l'information télévisée, Louis-Bernard Lapointe a vu sa brillante carrière péricliter à cause de son penchant pour la dive bouteille. Il a perdu le feu sacré et c'est...                 »
"
