dataId,region,genre,contentType,title,length,releaseYear,votes,rating,description
12706,United Kingdom,Drama,movie,Stairway to Heaven,104.0,1946,23025,8.0,"A British wartime aviator who cheats death must argue for his life before a celestial court, hoping to prolong his fledgling romance with an American girl."
12731,United States,Drama,movie,Fail Safe,112.0,1964,22924,8.0,A technical malfunction sends American planes to Moscow to deliver a nuclear attack. Can all-out war be averted?
12809,Japan,Action,tvSeries,Monkey,-1.0,1978,1922,8.4,An adaptation of a Chinese folktale about a pilgrimage to the West undertaken by a monk and his divine guardians.
12838,India,Drama,tvSeries,Shri Krishna,55.0,1993,1904,8.6,"When evil takes over the world, Lord Vishnu incarnates into the world as Shri Krishna for the protection of the righteous and the destruction of the wicked."
12857,India,Action,tvSeries,Hatim,45.0,2003,1889,8.6,"Hatim is on an adventurous journey with his friend Hobo, to find answers of the 7 question so that a boy become normal who was turned down into stone by Dajjal (a servant of Satan )"
12875,Japan,Action,tvSeries,Takeshi's Castle,-1.0,2002,1880,8.2,Comic highlights from a physical Japanese game-show Takeshi's Castle (1986) with English commentary.
12952,India,Drama,tvSeries,Half Pants Full Pants,25.0,2022,1838,8.5,A little boy from a railway colony strives to bring his modest family a modicum of glory through highly fanciful means while constantly being brought back to reality by his level-headed father.
12969,United Kingdom,Action,tvSeries,Our World War,-1.0,2014,1833,8.1,"Three true stories of British soldiers fighting in World War 1. Each one takes place at a different time and place in the war, focuses on a different unit and shows a different aspect to the war."
12024,India,Action,movie,Rangasthalam 1985,170.0,2018,25740,8.2,Chitti Babu begins to suspect his elder brother's life is in danger after they team up to lock horns with their village president and overthrow his unlawful 30 year old regime.
12217,Japan,Drama,movie,The Twilight Samurai,129.0,2002,24426,8.1,"As the feudal Japan era draws to a close, a widower samurai experiences difficulty balancing clan loyalties, 2 young daughters, an aged mother, and the sudden reappearance of his childhood sweetheart."
12233,Japan,Drama,movie,Ugetsu,96.0,1953,24288,8.2,"A tale of ambition, family, love, and war set in the midst of the Japanese Civil Wars of the sixteenth century."
12455,India,Drama,tvSeries,Kaisi Yeh Yaariyan,30.0,2014,1984,8.0,"Manik and Nandini's love story is the stuff fairy tales are made of. Together, they promised each other a world full of lights. But where light exists, shadows too appear. Can their love ...                 »
"
12464,United Kingdom,Drama,tvSeries,Anne,53.0,2022,1976,8.1,The story of Anne Williams' fight for the truth of her son's death.
12474,India,Drama,tvSeries,Yeh Un Dinon Ki Baat Hai,20.0,2017,1973,8.4,The story chronicles the adolescent romance between Naina and Sameer and explores the magic of 'first love' set in the city of Ahmedabad in the year 1990.
11678,United States,Drama,movie,A Woman Under the Influence,155.0,1974,26348,8.1,"Although wife and mother Mabel is loved by her husband Nick, her mental illness places a strain on the marriage."
11708,India,Action,movie,Sarfarosh,174.0,1999,26118,8.1,"After his brother is killed and father severely injured by terrorists, a young med student quits his studies to join the Indian Police Service to wipe out the terrorists."
11710,India,Action,movie,Arjun Reddy,182.0,2017,26109,8.0,"Arjun Reddy, a short tempered house surgeon gets used to drugs and drinks when his girlfriend is forced to marry another person."
11759,Japan,Drama,tvSeries,Hanzawa Naoki,54.0,2013,2237,8.4,"An idealistic banker takes on corruption and wrongdoing at his corporate bank. He must use his financial expertise, his instincts about human nature, and his skills of improvisation to try to stay one step ahead of his powerful enemies."
11834,Japan,Drama,tvSeries,Liar Game,36.0,2007,2189,8.0,"Trusting, gullible Nao suddenly finds herself participating in the mysterious Liar Game, a game where the players are issued large sums of money which they then have to cheat each other out...                 »
"
10991,United Kingdom,Action,tvSeries,The Sweeney,60.0,1974,2411,8.1,"Jack Regan and George Carter are hard-edged detectives in the Flying Squad of London's Metropolitan Police. They pursue villains by methods which are underhanded and often illegal, frequently violent and - more often than not - successful."
10999,United States,Drama,tvSeries,Jack & Bobby,60.0,2004,2407,8.0,"The early life of Bobby McCallister, a progressive President of the United States from 2041 to 2049, is explored."
11004,India,Action,movie,Major,150.0,2022,29885,8.1,"Based on the life of Major Sandeep Unnikrishnan, who was martyred in action during the November 2008 Mumbai attacks and was consequently awarded the Ashoka Chakra, India's highest peacetime gallantry award, on 26 January 2009."
11101,Japan,Drama,movie,Nobody Knows,141.0,2004,29060,8.0,"In a small Tokyo apartment, twelve-year-old Akira must care for his younger siblings after their mother leaves them and shows no sign of returning."
11121,India,Drama,movie,Masaan,109.0,2015,28919,8.1,"Along India's Ganges River, four people face prejudice, a strict moral code and a punishing caste system as they confront personal tragedies."
11223,India,Action,movie,Kaththi,166.0,2014,28125,8.1,A case of mistaken identity embroils an escaped convict in a fight against a large corporation intent on seizing a village's land.
11420,India,Drama,tvSeries,RadhaKrishn,60.0,2018,2286,8.0,"The story of Radha and Krishna is the epitome of eternal love, which transcends eras and emotions."
10673,India,Action,movie,Asuran,141.0,2019,30699,8.4,"The teenage son of a farmer from an underprivileged caste kills a rich, upper caste landlord. Will the farmer, a loving father and a pacifist by heart, be able to save his hot-blooded son is the rest of the story."
10773,India,Action,tvSeries,Jeet Ki Zid,40.0,2021,2548,8.3,Jeet Ki Zid is an Indian web series based on the life of a retired Indian Army special forces officer Major Deependra Singh Sengar played by Amit Sadh.
10793,United Kingdom,Drama,tvSeries,Our Mutual Friend,350.0,1998,2540,8.1,"Intertwining tales of love, greed, and secret identities in Charles Dickens's 1860s London."
10927,United Kingdom,Drama,tvSeries,This Life,45.0,1996,2456,8.5,"A series following the lives of Miles, Milly, Warren, Egg and Anna, five young professionals."
10950,United Kingdom,Drama,tvSeries,Warriors,175.0,1999,2448,8.2,After seeing devastating results of ethnic war in former Yugoslavia soldiers from UNPROFOR peace units find it impossible to return back to their civil lives in the UK.
10003,India,Action,movie,Kaithi,145.0,2019,34836,8.5,"Dilli, an ex-convict, endeavours to meet his daughter for the first time after leaving prison. However, his attempts are interrupted due to a drug raid planned by Inspector Bejoy."
10021,India,Drama,movie,The Tashkent Files,134.0,2019,34693,8.1,"Revolves around the mysterious death of India's 2nd Prime Minister Shri Lal Bahadur Shastri and attempts to uncover if he had actually died a natural death, or, as alleged, was assassinated."
10044,India,Drama,movie,Pather Panchali,125.0,1955,34427,8.3,"Impoverished priest Harihar Ray, dreaming of a better life for himself and his family, leaves his rural Bengal village in search of work."
10055,India,Drama,movie,Anand,122.0,1971,34276,8.1,"The story of a terminally ill man who wishes to live life to the fullest before the inevitable occurs, as told by his best friend."
10091,United States,Action,movie,White Heat,114.0,1949,33933,8.1,A psychopathic criminal with a mother complex makes a daring break from prison and leads his old gang in a chemical plant payroll heist.
10161,United States,Drama,movie,Sweet Smell of Success,96.0,1957,33325,8.0,Powerful but unethical Broadway columnist J.J. Hunsecker coerces unscrupulous press agent Sidney Falco into breaking up his sister's romance with a jazz musician.
10239,India,Drama,movie,96,158.0,2018,32592,8.5,Two high school sweethearts meet at a reunion after 22 years and reminisce about their past.
10267,India,Drama,tvSeries,Vitthal Teedi,185.0,2021,2753,9.1,Story of a gambler as he journeys from his village to a city.
10358,Japan,Drama,tvSeries,1 Litre of Tears,48.0,2005,2686,8.7,"The story of a 15-year-old high school student, Ikeuchi Aya, who soon discovers she has an incurable disease that affects the cerebellum of the brain. Aya lived her life to the fullest until her death at 25."
10434,Japan,Drama,tvSeries,Midnight Diner,24.0,2009,2622,8.6,"Shinya Shokudo is a tv series from Japan since 2009. It tells many stories about ordinary people eat in shinya shokudo, which means a restaurant at midnight. This small restaurant opens from 12 in the evening to 7 in the morning."
10456,India,Drama,tvSeries,Chanakya,45.0,1990,2604,9.3,This is a historical saga of establishing the Mauryan Empire in India
9494,Canada,Drama,tvSeries,Degrassi High,30.0,1987,2986,8.1,The lives and trials of students of a city high school.
9541,United States,Drama,movie,Ace in the Hole,111.0,1951,37044,8.1,"A frustrated former big-city journalist now stuck working for an Albuquerque newspaper exploits a story about a man trapped in a cave to rekindle his career, but the situation quickly escalates into an out-of-control circus."
9551,India,Action,movie,Paan Singh Tomar,135.0,2012,36867,8.2,"The story of Paan Singh Tomar, an Indian athlete and seven-time national steeplechase champion who becomes one of the most feared dacoits in Chambal Valley after his retirement."
9605,United Kingdom,Drama,movie,The Red Shoes,135.0,1948,36385,8.1,A young ballet dancer is torn between the man she loves and her pursuit to become a prima ballerina.
9666,India,Action,movie,Thuppakki,165.0,2012,35699,8.1,An army captain is on a mission to track down and destroy a terrorist gang and deactivate the sleeper cells under its command.
9697,India,Drama,movie,Black,122.0,2005,35362,8.1,"The cathartic tale of a young woman who can't see, hear, or speak, and the teacher who brings a ray of light into her dark world."
9822,India,Action,tvSeries,Fauji,-1.0,1988,2920,8.1,"A Highly popular TV Series about a batch of trainees into a commando school, their training and eventual induction as soldiers."
9886,United States,Action,tvSeries,Combat!,60.0,1962,2866,8.4,"Combat!, a one-hour World War II drama series, followed a front line American infantry squad as they battled their way across Europe"
9057,Japan,Action,movie,The Hidden Fortress,126.0,1958,40085,8.1,"Lured by gold, two greedy peasants unknowingly escort a princess and her general across enemy lines."
9134,Japan,Action,movie,Sanjuro,96.0,1962,39113,8.0,"A crafty samurai helps a young man and his fellow clansmen trying to save his uncle, who has been framed and imprisoned by a corrupt superintendent."
